vOTU	type	present_samples	total_samples_in_type	prevalence	prevalence_percent	mean_abundance_all_samples	mean_abundance_present_samples	total_abundance
swine-435415	swine	43	1758	0.0244596131968146	2.44596131968146	9.67628327645051e-05	0.00395602465116279	0.17010906
swine-227618	swine	43	1758	0.0244596131968146	2.44596131968146	9.50931587030717e-05	0.0038877621627907	0.167173773
swine-8865	swine	43	1758	0.0244596131968146	2.44596131968146	9.46140574516496e-05	0.00386817472093023	0.166331513
swine-16432	swine	43	1758	0.0244596131968146	2.44596131968146	9.32741734926052e-05	0.00381339527906977	0.163975997
swine-535576	swine	43	1758	0.0244596131968146	2.44596131968146	9.07922309442548e-05	0.00371192423255814	0.159612742
swine-172993	swine	43	1758	0.0244596131968146	2.44596131968146	8.86152565415245e-05	0.00362292141860465	0.155785621
swine-468183	swine	43	1758	0.0244596131968146	2.44596131968146	8.74562690557452e-05	0.00357553769767442	0.153748121
swine-523373	swine	43	1758	0.0244596131968146	2.44596131968146	8.37851257110353e-05	0.00342544769767442	0.147294251
swine-121506	swine	43	1758	0.0244596131968146	2.44596131968146	8.09990949943117e-05	0.00331154439534884	0.142396409
swine-144517	swine	43	1758	0.0244596131968146	2.44596131968146	8.04967491467577e-05	0.00329100662790698	0.141513285
swine-441558	swine	43	1758	0.0244596131968146	2.44596131968146	7.92040654152446e-05	0.00323815690697674	0.139240747
swine-140351	swine	43	1758	0.0244596131968146	2.44596131968146	7.57280460750853e-05	0.00309604430232558	0.133129905
swine-59459	swine	43	1758	0.0244596131968146	2.44596131968146	7.38282599544937e-05	0.00301837397674419	0.129790081
swine-502708	swine	43	1758	0.0244596131968146	2.44596131968146	7.09581865756542e-05	0.00290103469767442	0.124744492
swine-128781	swine	43	1758	0.0244596131968146	2.44596131968146	6.68167468714448e-05	0.00273171723255814	0.117463841
swine-544951	swine	43	1758	0.0244596131968146	2.44596131968146	5.32120568828214e-05	0.00217550688372093	0.093546796
swine-92238	swine	42	1758	0.0238907849829352	2.38907849829352	0.00120780448862344	0.0505552450238095	2.123320291
swine-491765	swine	42	1758	0.0238907849829352	2.38907849829352	0.000991132337883959	0.0414859678571429	1.74241065
swine-138861	swine	42	1758	0.0238907849829352	2.38907849829352	0.000655508429465301	0.0274377099761905	1.152383819
swine-486099	swine	42	1758	0.0238907849829352	2.38907849829352	0.000643065437997725	0.0269168819047619	1.13050904
swine-110044	swine	42	1758	0.0238907849829352	2.38907849829352	0.000604854465301479	0.0253174797619048	1.06333415
swine-369103	swine	42	1758	0.0238907849829352	2.38907849829352	0.00059163208930603	0.0247640288809524	1.040089213
swine-487669	swine	42	1758	0.0238907849829352	2.38907849829352	0.000537573935153584	0.022501309	0.945054978
swine-537414	swine	42	1758	0.0238907849829352	2.38907849829352	0.000511374242889647	0.0214046647380952	0.898995919
swine-476773	swine	42	1758	0.0238907849829352	2.38907849829352	0.000487838555176337	0.0204195280952381	0.85762018
swine-538433	swine	42	1758	0.0238907849829352	2.38907849829352	0.000417614211604096	0.0174801377142857	0.734165784
swine-226555	swine	42	1758	0.0238907849829352	2.38907849829352	0.000372073307736064	0.0155739255952381	0.654104875
swine-132963	swine	42	1758	0.0238907849829352	2.38907849829352	0.00036432445221843	0.0152495806428571	0.640482387
swine-96477	swine	42	1758	0.0238907849829352	2.38907849829352	0.00036406052559727	0.0152385334285714	0.640018404
swine-511838	swine	42	1758	0.0238907849829352	2.38907849829352	0.000341417201365188	0.0142907485714286	0.60021144
swine-76090	swine	42	1758	0.0238907849829352	2.38907849829352	0.000338733361774744	0.0141784107142857	0.59549325
swine-522455	swine	42	1758	0.0238907849829352	2.38907849829352	0.00033744344596132	0.0141244185238095	0.593225578
swine-293066	swine	42	1758	0.0238907849829352	2.38907849829352	0.000336109846416382	0.0140685978571429	0.59088111
swine-10564	swine	42	1758	0.0238907849829352	2.38907849829352	0.000334151162684869	0.013986612952381	0.587437744
swine-217237	swine	42	1758	0.0238907849829352	2.38907849829352	0.000321217510238908	0.0134452472142857	0.564700383
swine-497601	swine	42	1758	0.0238907849829352	2.38907849829352	0.000305928337315131	0.0128052861190476	0.537822017
swine-197250	swine	42	1758	0.0238907849829352	2.38907849829352	0.000296447043230944	0.0124084262380952	0.521153902
swine-40605	swine	42	1758	0.0238907849829352	2.38907849829352	0.00026342718771331	0.0110263094285714	0.463104996
swine-396105	swine	42	1758	0.0238907849829352	2.38907849829352	0.000260769072810011	0.0109150483333333	0.45843203
swine-114489	swine	42	1758	0.0238907849829352	2.38907849829352	0.000260666452787258	0.010910752952381	0.458251624
swine-122298	swine	42	1758	0.0238907849829352	2.38907849829352	0.000257286692263936	0.0107692858333333	0.452310005
swine-503285	swine	42	1758	0.0238907849829352	2.38907849829352	0.000255255830489192	0.0106842797619048	0.44873975
swine-124313	swine	42	1758	0.0238907849829352	2.38907849829352	0.000246466200227531	0.010316370952381	0.43328758
swine-533167	swine	42	1758	0.0238907849829352	2.38907849829352	0.000245948083048919	0.010294684047619	0.43237673
swine-52017	swine	42	1758	0.0238907849829352	2.38907849829352	0.000241298873720137	0.0101000814285714	0.42420342
swine-243220	swine	42	1758	0.0238907849829352	2.38907849829352	0.000239549703640501	0.0100268661666667	0.421128379
swine-177909	swine	42	1758	0.0238907849829352	2.38907849829352	0.000239116465870307	0.0100087320714286	0.420366747
swine-86371	swine	42	1758	0.0238907849829352	2.38907849829352	0.00023887685665529	0.00999870271428572	0.419945514
swine-130874	swine	42	1758	0.0238907849829352	2.38907849829352	0.000233193526734926	0.00976081476190476	0.40995422
swine-156525	swine	42	1758	0.0238907849829352	2.38907849829352	0.000231850502275313	0.0097045995952381	0.407593183
swine-476865	swine	42	1758	0.0238907849829352	2.38907849829352	0.000217856841296928	0.00911886492857143	0.382992327
swine-145577	swine	42	1758	0.0238907849829352	2.38907849829352	0.000213333930602958	0.00892954880952381	0.37504105
swine-545344	swine	42	1758	0.0238907849829352	2.38907849829352	0.000211630559158134	0.00885825054761905	0.372046523
swine-71516	swine	42	1758	0.0238907849829352	2.38907849829352	0.000210611376564278	0.00881559047619048	0.3702548
swine-155745	swine	42	1758	0.0238907849829352	2.38907849829352	0.000203815532992036	0.00853113588095238	0.358307707
swine-485920	swine	42	1758	0.0238907849829352	2.38907849829352	0.000202686313993174	0.00848387	0.35632254
swine-189141	swine	42	1758	0.0238907849829352	2.38907849829352	0.000201994464163822	0.00845491114285714	0.355106268
swine-375083	swine	42	1758	0.0238907849829352	2.38907849829352	0.000194368378270762	0.00813570497619048	0.341699609
swine-293707	swine	42	1758	0.0238907849829352	2.38907849829352	0.000188545498862344	0.00789197588095238	0.331462987
