Shannon	Antimicrobial_usage_in_livestock	Scale_of_livestock_breeding	Agricultural_production	Economic_level	Livestock_feces_production	Pesticides_usage	Livestock_meat_production	Fertilization_of_livestock_manure	Human_population
7.12175	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
5.1744	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.81698	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.1291	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
6.97738	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
5.12956	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
6.94253	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
6.93081	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
6.77535	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
6.99896	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
6.88205	91.840385	92541386	7901397.0	1397.812805	1183794424.0	1.22	3365	301977235.6	52666.014
7.08781	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.3246	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.68752	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.03458	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.294	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.87832	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.66353	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.4399	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.95202	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.9394	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.93624	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.51815	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.06609	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.50568	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.32353	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.80832	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.22356	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.81379	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.85648	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.10441	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.79427	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.37285	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.72601	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.31565	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.19271	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.72105	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.27779	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.12199	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
4.97082	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.1381	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.79961	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.06681	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.98171	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
7.03318	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.95027	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.90341	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.32551	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.35964	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.60949	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
6.92789	392.55467	5679372725	110065187.0	9877.591533	8120040770.0	2.17	164335	3429128144.0	1448928.199
5.74357	60.203117	196872000	14092723.13	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.94666	60.203117	196872000	14092822.42	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.72087	60.203117	196872000	14092723.13	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
2.91448	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.28983	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.6435	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.91738	60.203117	196872000	14092666.38	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.50041	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.54204	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.42143	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.25878	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.35756	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.70778	60.203117	196872000	14092723.13	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.31223	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.79282	60.203117	196872000	14092723.13	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.34532	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.81201	60.203117	196872000	14092664.1	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.66599	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.32428	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.83338	60.203117	196872000	14092664.1	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.23754	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.32761	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.61962	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.57033	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.70463	60.203117	196872000	14092723.13	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.86228	60.203117	196872000	14092666.38	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.2873	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.14902	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.64633	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.6622	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.5181	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.85745	60.203117	196872000	14092666.38	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.48103	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.38941	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.36674	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.71261	60.203117	196872000	14092723.13	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.60852	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.45792	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.23219	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
5.41336	60.203117	196872000	14092755.83	46493.6912	742637417.2	2.26	4831	177314377.1	37035.254
2.63304	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.45552	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
0.669846	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.44854	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.61135	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.2014	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.10429	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.88052	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.19936	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.498	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.01508	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.30752	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.40674	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.31561	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.63401	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.31574	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.79465	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.20986	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.73077	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.24227	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.98588	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.15381	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.76457	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.59946	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.81013	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.97091	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.01676	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.68054	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.62426	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.32388	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.13413	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.30427	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.9357	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.81314	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.47992	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.32263	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.82545	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
0.0	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
0.0	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.32909	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.86006	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.02782	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.41217	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.43098	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.94805	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
5.22504	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.59112	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.91722	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.92138	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.72401	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.22313	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.72236	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.12962	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
0.683111	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.08643	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.65843	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.36625	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.75213	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.73103	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.53299	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.35084	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.96162	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.55737	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.4067	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.61709	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.92473	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.58538	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.02675	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.23296	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.08939	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.94718	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.84018	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.79888	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.89329	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.54969	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.08765	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.91884	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.28391	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.21167	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.14143	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.77267	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.47657	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.35642	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.22025	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.02639	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.08618	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.37402	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.1052	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.89206	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.65646	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.75523	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.86399	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.76992	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.15973	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.11405	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.55787	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.70362	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.92115	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.09706	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.74485	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.04773	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
0.450736	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.34261	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.88045	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.46888	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.3614	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.10569	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.53631	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.06928	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.28243	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.08589	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.34537	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.26947	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.03099	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.5808	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.97884	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.43295	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
1.53061	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.23258	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.32847	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
2.39646	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
0.99214	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
3.77319	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
4.18431	30.603518	1679368200	85958900.0	61820.48447	6056373975.0	2.54	46460	1584784562.0	332140.037
6.13119	15.608991	192947000	3394544.303	43324.13786	740512012.4	3.17	3788	220902603.0	66432.993
6.22506	15.608991	192947000	3394544.303	43324.13786	740512012.4	3.17	3788	220902603.0	66432.993
6.49043	15.608991	192947000	3394544.303	43324.13786	740512012.4	3.17	3788	220902603.0	66432.993
5.69468	15.608991	192947000	3401465.265	43324.13786	740512012.4	3.17	3788	220902603.0	66432.993
5.82238	15.608991	192947000	3401320.385	43324.13786	740512012.4	3.17	3788	220902603.0	66432.993
3.77724	72.59271	154672368	3003150.0	34936.91364	611373260.5	5.91	3557	255432023.3	59877.425
3.02231	72.59271	154672368	3003150.0	34936.91364	611373260.5	5.91	3557	255432023.3	59877.425
2.98106	72.59271	154672368	3003150.0	34936.91364	611373260.5	5.91	3557	255432023.3	59877.425
6.70155	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.14099	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.59896	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.29278	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.26361	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.57532	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.72941	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.93347	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.29138	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.83521	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.73748	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.42773	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.20566	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.17965	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.06166	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.57037	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.15613	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.5122	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.97952	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.51213	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.97148	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.43012	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.51326	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.63522	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.15881	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.39147	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.33642	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.1209	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.74518	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.71447	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.25402	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.56116	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.08154	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.86964	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.34343	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.44928	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.18752	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.61642	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.11237	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.24915	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.74404	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
6.9897	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
7.38128	22.00374	271616040	7027040.0	43420.22489	1394315498.0	4.45	5387	403172128.3	64277.808
